ÅR;MÅNED_KODE;MÅNED;FYLKE;ARTSID;UTSETTSÅR;BEHFISK_STK;BIOMASSE_KG;UTSETT_SMOLT_STK;FORFORBRUK_KG;UTTAK_STK;UTTAK_KG;DØDFISK_STK;UTKAST_STK;RØMMING_STK;ANDRE_STK
2009;7;JULI;01 Finnmark;LAKS;2008;10795435;18210391,19;0;4136921;0;0;73853;0;0;-58791
2009;7;JULI;01 Finnmark;REGNBUEØRRET;2008;1371183;1717272,189;0;409697;0;0;4087;0;0;0
2009;7;JULI;01 Finnmark;LAKS;2009;10030719;2123516,695;2093742;775656;0;0;252793;0;0;0
2009;7;JULI;02 Troms;REGNBUEØRRET;2004;0;0;0;0;0;0;0;0;0;0
2009;7;JULI;02 Troms;REGNBUEØRRET;2005;0;0;0;0;0;0;0;0;0;0
2009;7;JULI;02 Troms;LAKS;2007;1725173;7371059,568;0;1864441;926083;4418062,5;6862;3093;2634;-10435
2009;7;JULI;02 Troms;REGNBUEØRRET;2007;74025;314646;0;33000;68776;313770,75;2352;0;0;91
2009;7;JULI;02 Troms;LAKS;2008;20979567;42445898,57;0;11112812;122489;382015,125;142180;17;0;6024
2009;7;JULI;02 Troms;REGNBUEØRRET;2008;785103;1513689,82;0;414038;0;0;2325;0;0;8000
2009;7;JULI;02 Troms;LAKS;2009;16870048;3552883,515;1329230;1712012;0;0;346978;0;0;-5755
2009;7;JULI;02 Troms;REGNBUEØRRET;2009;601928;152644,87;114401;87578;0;0;8324;0;0;0
2009;7;JULI;03 Nordland;LAKS;2007;1704149;7623089,572;0;2532263;1888589;9265669,5;6127;8377;0;6892
2009;7;JULI;03 Nordland;REGNBUEØRRET;2007;722669;3280770,191;0;522160;290153;1137254,11;2680;2640;0;12333
2009;7;JULI;03 Nordland;LAKS;2008;32479181;78903303,51;0;21195968;715723;3068657,875;107083;2280;0;6095
2009;7;JULI;03 Nordland;REGNBUEØRRET;2008;498020;1319692,282;0;409583;0;0;4002;0;0;0
2009;7;JULI;03 Nordland;LAKS;2009;21481081;6553592,4;2838749;2535821;0;0;619410;5000;0;0
2009;7;JULI;04 Trøndelag;LAKS;2007;311948;1804552,338;0;271130;812585;3878190,819;5380;3899;0;17198
2009;7;JULI;04 Trøndelag;LAKS;2008;36516925;96154898,44;0;23235313;1259473;5801244,763;132421;6447;0;47931
2009;7;JULI;04 Trøndelag;REGNBUEØRRET;2008;47274;97186,104;0;25000;0;0;78;0;0;0
2009;7;JULI;04 Trøndelag;LAKS;2009;23015519;6394050,458;1126873;2369804;0;0;732111;0;0;0
2009;7;JULI;06 Møre og Romsdal;LAKS;2007;311915;1237798,159;0;143213;235705;944015,209;917;1669;0;-17271
2009;7;JULI;06 Møre og Romsdal;REGNBUEØRRET;2007;9924;90893,94;0;12580;0;0;76;0;0;0
2009;7;JULI;06 Møre og Romsdal;LAKS;2008;22515901;56449691,32;0;13449715;1458750;6608213,462;138740;10664;0;28915
2009;7;JULI;06 Møre og Romsdal;REGNBUEØRRET;2008;2107858;3923730,415;0;1278225;0;0;2017;0;0;0
2009;7;JULI;06 Møre og Romsdal;LAKS;2009;15104965;4069391,611;3413624;1553822;180;96;302276;0;0;0
2009;7;JULI;06 Møre og Romsdal;REGNBUEØRRET;2009;971018;66659,556;973486;13078;0;0;2468;0;0;0
2009;7;JULI;07 Sogn og Fjordane;LAKS;2007;0;0;0;238625;979475;4952418,625;1814;30633;0;4575
2009;7;JULI;07 Sogn og Fjordane;REGNBUEØRRET;2007;7060;33842;0;2000;0;0;390;0;0;0
2009;7;JULI;07 Sogn og Fjordane;LAKS;2008;15058300;37295097,71;0;9008643;1020950;4388248,625;201920;14060;0;9934
2009;7;JULI;07 Sogn og Fjordane;REGNBUEØRRET;2008;2828915;5457447,666;0;1834682;80615;257776;9152;588;0;12185
2009;7;JULI;07 Sogn og Fjordane;LAKS;2009;10087874;3777847,25;149000;1695219;0;0;71924;0;0;0
2009;7;JULI;07 Sogn og Fjordane;REGNBUEØRRET;2009;284258;18210,7;302298;6258;0;0;18040;0;0;0
2009;7;JULI;08 Hordaland;LAKS;2002;0;0;0;0;0;0;0;0;0;0
2009;7;JULI;08 Hordaland;LAKS;2007;103517;543463,992;0;63366;764808;4004794,125;1489;17192;0;11776
2009;7;JULI;08 Hordaland;REGNBUEØRRET;2007;0;0;0;2456;131563;560334,745;764;1286;0;15447
2009;7;JULI;08 Hordaland;LAKS;2008;28245812;74042455,8;0;17779075;2983149;11732887,65;818994;65593;0;45439
2009;7;JULI;08 Hordaland;REGNBUEØRRET;2008;4930120;12903981,68;0;3455725;602898;2578230,113;99612;6833;0;3850
2009;7;JULI;08 Hordaland;LAKS;2009;17956800;8766187,713;120000;3855055;3180;477;429909;104;4100;0
2009;7;JULI;08 Hordaland;REGNBUEØRRET;2009;4028729;2338073,138;739256;1047267;0;0;90945;0;0;0
2009;7;JULI;09 Rogaland og øvrige;REGNBUEØRRET;2004;3898;30166,6;0;3650;0;0;357;0;0;0
2009;7;JULI;09 Rogaland og øvrige;REGNBUEØRRET;2005;3565;24598,5;0;3950;7042;44600;85;33;0;0
2009;7;JULI;09 Rogaland og øvrige;LAKS;2006;2509;25090;0;0;0;0;5;0;0;0
2009;7;JULI;09 Rogaland og øvrige;LAKS;2007;150812;719204,088;0;14731;607700;2982002,625;11271;10626;0;20154
2009;7;JULI;09 Rogaland og øvrige;LAKS;2008;17834521;39867747,43;0;9076297;732971;3159584,375;130676;22364;0;-11568
2009;7;JULI;09 Rogaland og øvrige;REGNBUEØRRET;2008;14778;21428,1;0;7050;0;0;430;0;0;0
2009;7;JULI;09 Rogaland og øvrige;LAKS;2009;7488704;2432293,826;275000;1043060;0;0;357983;0;0;40
2009;7;JULI;09 Rogaland og øvrige;REGNBUEØRRET;2009;2987;89,61;3000;468;0;0;13;0;0;0
2009;7;JULI;UOPPGITT;LAKS;2009;494282;84814,942;354562;28000;0;0;4867;0;0;0
2009;8;AUGUST;01 Finnmark;LAKS;2007;943505;4151048,764;0;1036518;270035;1279503,172;3376;700;0;-57779
2009;8;AUGUST;01 Finnmark;REGNBUEØRRET;2007;1921322;5894402,429;0;1209701;112065;456018;21185;0;0;0
2009;8;AUGUST;01 Finnmark;LAKS;2008;10603300;23626097,64;0;7012374;26612;130129,875;55435;22;0;20
2009;8;AUGUST;01 Finnmark;REGNBUEØRRET;2008;1364267;2171870,752;0;544827;0;0;6938;0;0;0
2009;8;AUGUST;01 Finnmark;LAKS;2009;10547804;3425044,805;912037;1332315;0;0;394877;0;0;75
2009;8;AUGUST;02 Troms;REGNBUEØRRET;2004;0;0;0;0;0;0;0;0;0;0
2009;8;AUGUST;02 Troms;REGNBUEØRRET;2005;0;0;0;0;0;0;0;0;0;0
2009;8;AUGUST;02 Troms;LAKS;2007;1233515;6129523,651;0;1492446;474533;2433378;3728;0;0;-10104
2009;8;AUGUST;02 Troms;REGNBUEØRRET;2007;0;0;0;0;74000;273535;0;0;0;0
2009;8;AUGUST;02 Troms;LAKS;2008;19889495;49100741,17;0;13662558;913122;4363713,859;150771;8285;0;-18808
2009;8;AUGUST;02 Troms;REGNBUEØRRET;2008;723721;1688033,37;0;553958;66430;244980,67;1902;0;0;43872
2009;8;AUGUST;02 Troms;LAKS;2009;19736315;6442038,013;3293449;2996076;149171;92000;258538;0;0;-5781
2009;8;AUGUST;02 Troms;REGNBUEØRRET;2009;593211;258057,51;0;133078;0;0;8717;0;0;0
2009;8;AUGUST;03 Nordland;LAKS;2007;277677;1354174,999;0;650295;1456700;6971283,375;1192;6571;0;104528
2009;8;AUGUST;03 Nordland;REGNBUEØRRET;2007;492049;2454187,34;0;337072;230172;1041105,99;1043;3380;0;3975
2009;8;AUGUST;03 Nordland;LAKS;2008;30186298;89500270,72;0;25178438;1911379;9436554,328;158595;9237;0;53281
2009;8;AUGUST;03 Nordland;REGNBUEØRRET;2008;373051;1077061,658;0;347884;115038;521955,855;3823;0;0;41582
2009;8;AUGUST;03 Nordland;LAKS;2009;24380137;11259489,36;3327654;4442855;0;0;330353;1200;0;12612
2009;8;AUGUST;03 Nordland;REGNBUEØRRET;2009;468535;39022,29;542305;19515;0;0;73770;0;0;0
2009;8;AUGUST;04 Trøndelag;LAKS;2007;6032;84195,66;0;17476;295000;1450964,125;15604;820;0;5508
2009;8;AUGUST;04 Trøndelag;LAKS;2008;33032522;102327537,5;0;26027272;3064632;14535176,66;142224;23647;119;-1382
2009;8;AUGUST;04 Trøndelag;REGNBUEØRRET;2008;47214;115409,763;0;20215;0;0;60;0;0;0
2009;8;AUGUST;04 Trøndelag;LAKS;2009;27283232;10697634,85;4560348;4178426;0;0;466175;0;0;0
2009;8;AUGUST;06 Møre og Romsdal;LAKS;2007;310487;1363681,605;0;172708;0;0;1428;0;0;0
2009;8;AUGUST;06 Møre og Romsdal;REGNBUEØRRET;2007;9777;81590,643;0;13600;0;0;147;0;0;0
2009;8;AUGUST;06 Møre og Romsdal;LAKS;2008;19662944;56064316,23;0;14759490;2643527;11695720,63;190291;33694;21;47558
2009;8;AUGUST;06 Møre og Romsdal;REGNBUEØRRET;2008;1826440;4069844,088;0;1314750;245268;860799;2716;0;0;-33375
2009;8;AUGUST;06 Møre og Romsdal;LAKS;2009;18371911;7288097,401;3547777;2975396;0;0;279194;0;0;47
2009;8;AUGUST;06 Møre og Romsdal;REGNBUEØRRET;2009;1099940;199567,54;130887;161250;0;0;1965;0;0;0
2009;8;AUGUST;07 Sogn og Fjordane;REGNBUEØRRET;2007;6920;33176,5;0;2070;0;0;140;0;0;0
2009;8;AUGUST;07 Sogn og Fjordane;LAKS;2008;13481200;37774989,62;0;8197784;1327531;5798452,476;225230;8233;0;-7980
2009;8;AUGUST;07 Sogn og Fjordane;REGNBUEØRRET;2008;2613942;6058857,287;0;1736814;231491;879667,8;15322;663;0;-22
2009;8;AUGUST;07 Sogn og Fjordane;LAKS;2009;10040496;6469539,17;0;2812851;0;0;47380;0;0;0
2009;8;AUGUST;07 Sogn og Fjordane;REGNBUEØRRET;2009;1065317;138671,537;790900;59630;0;0;10623;0;0;0
2009;8;AUGUST;08 Hordaland;LAKS;2002;0;0;0;0;0;0;0;0;0;0
2009;8;AUGUST;08 Hordaland;LAKS;2007;3603;50308,689;0;22000;134441;789560,697;31;1415;0;6168
2009;8;AUGUST;08 Hordaland;LAKS;2008;25166713;71630996,6;0;15973006;2649852;11430094,54;520223;48048;0;25689
2009;8;AUGUST;08 Hordaland;REGNBUEØRRET;2008;4102326;11741444,75;0;3073031;682976;2795306,78;158647;12119;0;25281
2009;8;AUGUST;08 Hordaland;LAKS;2009;19137204;13683191,04;1495680;5269822;1290;500;297982;0;0;-16352
2009;8;AUGUST;08 Hordaland;REGNBUEØRRET;2009;5252062;3907607,903;1293138;1558828;0;0;69817;0;0;0
2009;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2004;3690;28923;0;4450;0;0;208;0;0;0
2009;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2005;3506;25313,32;0;1700;0;0;59;0;0;0
2009;8;AUGUST;09 Rogaland og øvrige;LAKS;2006;157849;521305,85;0;96219;0;0;183;0;0;0
2009;8;AUGUST;09 Rogaland og øvrige;LAKS;2007;4850;19400;0;2000;49874;212128,875;50;573;0;-3915
2009;8;AUGUST;09 Rogaland og øvrige;LAKS;2008;16680834;43082328,87;0;9441819;798216;3497308,875;86094;16544;0;-46131
2009;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2008;14706;27647,28;0;8800;0;0;72;0;0;0
2009;8;AUGUST;09 Rogaland og øvrige;LAKS;2009;9591129;4015404,948;2381669;1574227;0;0;255510;0;0;0
2009;8;AUGUST;09 Rogaland og øvrige;REGNBUEØRRET;2009;6756;675,6;3800;650;0;0;31;0;0;0
2009;8;AUGUST;UOPPGITT;LAKS;2009;476642;137220,388;0;46000;0;0;17640;0;0;0
2009;9;SEPTEMBER;01 Finnmark;LAKS;2007;630881;3232847,898;0;868313;311275;1581753,586;2595;644;0;-9332
2009;9;SEPTEMBER;01 Finnmark;REGNBUEØRRET;2007;1764642;6075966,056;0;1065851;157466;636696;27945;285;0;0
2009;9;SEPTEMBER;01 Finnmark;LAKS;2008;10199438;27664749,38;0;7398156;378332;1710913,071;38583;1572;0;11563
2009;9;SEPTEMBER;01 Finnmark;REGNBUEØRRET;2008;1361407;2600388,892;0;531271;0;0;2891;0;0;0
2009;9;SEPTEMBER;01 Finnmark;LAKS;2009;11260680;5285133,636;983108;1825359;0;0;266975;0;0;10
2009;9;SEPTEMBER;02 Troms;REGNBUEØRRET;2004;0;0;0;0;0;0;0;0;0;0
2009;9;SEPTEMBER;02 Troms;REGNBUEØRRET;2005;0;0;0;0;0;0;0;0;0;0
2009;9;SEPTEMBER;02 Troms;LAKS;2007;476828;2624205,236;0;731978;707001;4247880,5;2025;120;0;-47258
2009;9;SEPTEMBER;02 Troms;REGNBUEØRRET;2007;0;0;0;0;0;0;0;0;0;0
2009;9;SEPTEMBER;02 Troms;LAKS;2008;18237077;52332014,4;0;12847832;1527951;7725084,375;66440;1401;0;-39907
2009;9;SEPTEMBER;02 Troms;REGNBUEØRRET;2008;669734;1896875,8;0;669392;52532;232675;1283;0;0;3
2009;9;SEPTEMBER;02 Troms;LAKS;2009;22190457;9883393,913;2456851;3663166;208731;120000;223391;208731;0;6
2009;9;SEPTEMBER;02 Troms;REGNBUEØRRET;2009;583525;413070,39;0;155377;0;0;9686;0;0;0
2009;9;SEPTEMBER;03 Nordland;LAKS;2007;16704;131289,96;0;30710;253202;1277757,5;122;1804;0;30044
2009;9;SEPTEMBER;03 Nordland;REGNBUEØRRET;2007;189790;935937,062;0;61530;305640;1432927,285;534;3357;0;7272
2009;9;SEPTEMBER;03 Nordland;LAKS;2008;27123974;92831037,32;0;21658863;2795159;14763465,88;111543;32037;0;95158
2009;9;SEPTEMBER;03 Nordland;REGNBUEØRRET;2008;175151;374262,31;0;188815;219784;1016862,39;1788;0;0;23672
2009;9;SEPTEMBER;03 Nordland;LAKS;2009;32273461;19243446,69;7628586;6772599;0;0;370294;0;0;-23841
2009;9;SEPTEMBER;03 Nordland;REGNBUEØRRET;2009;467330;74752,72;0;46300;0;0;1205;0;0;0
2009;9;SEPTEMBER;04 Trøndelag;LAKS;2003;274668;721019,788;0;166912;0;0;332;0;0;0
2009;9;SEPTEMBER;04 Trøndelag;LAKS;2007;4395;63159,606;0;0;0;0;147;0;0;0
2009;9;SEPTEMBER;04 Trøndelag;LAKS;2008;28798781;100544592,4;0;22485275;3872558;19387494,68;132580;17872;10000;60157
2009;9;SEPTEMBER;04 Trøndelag;REGNBUEØRRET;2008;46575;125932,521;0;13500;0;0;639;0;0;0
2009;9;SEPTEMBER;04 Trøndelag;LAKS;2009;38515153;17462598,19;11818828;6334225;0;0;586893;0;0;14
2009;9;SEPTEMBER;04 Trøndelag;REGNBUEØRRET;2009;22511;4187,046;22715;875;0;0;204;0;0;0
2009;9;SEPTEMBER;06 Møre og Romsdal;LAKS;2007;487283;1100332,512;0;120545;69345;370051,5;1207;976;0;-50
2009;9;SEPTEMBER;06 Møre og Romsdal;REGNBUEØRRET;2007;8935;89484,025;0;14060;648;367,74;194;0;0;0
2009;9;SEPTEMBER;06 Møre og Romsdal;LAKS;2008;16944583;53979101,18;0;11374936;1972890;10007996,8;116646;38624;0;9848
2009;9;SEPTEMBER;06 Møre og Romsdal;REGNBUEØRRET;2008;1653717;4269181,351;0;1044265;167524;612213;2769;0;0;6992
2009;9;SEPTEMBER;06 Møre og Romsdal;LAKS;2009;21822701;12221083,52;3157842;4076852;0;0;205786;0;30618;-170
2009;9;SEPTEMBER;06 Møre og Romsdal;REGNBUEØRRET;2009;1665740;451392,384;567000;266100;0;0;1199;0;0;0
2009;9;SEPTEMBER;07 Sogn og Fjordane;LAKS;2007;0;0;0;0;0;0;0;0;0;0
2009;9;SEPTEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2007;6825;33355,6;0;1000;0;0;95;0;0;0
2009;9;SEPTEMBER;07 Sogn og Fjordane;LAKS;2008;12140635;38648950,9;0;8002183;1292498;5718802,125;89603;23553;0;16132
2009;9;SEPTEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2008;2198330;5859569,812;0;1660404;459505;1619827,43;11778;2031;0;3008
2009;9;SEPTEMBER;07 Sogn og Fjordane;LAKS;2009;13274982;10054492,19;2958589;3514748;0;0;107627;0;0;0
2009;9;SEPTEMBER;07 Sogn og Fjordane;REGNBUEØRRET;2009;2042993;402797,381;958630;141719;0;0;8060;0;0;0
2009;9;SEPTEMBER;08 Hordaland;LAKS;2007;3541;49442,983;0;0;0;0;62;0;0;0
2009;9;SEPTEMBER;08 Hordaland;LAKS;2008;22174384;69192175,88;0;14376174;2791166;12506639,11;279549;46725;0;7888
2009;9;SEPTEMBER;08 Hordaland;REGNBUEØRRET;2008;3377640;10380401,5;0;2346618;631178;2738333,009;55642;7861;0;-21702
2009;9;SEPTEMBER;08 Hordaland;LAKS;2009;25106341;19964990,05;6066753;6602103;1380;800;361132;60;0;-92742
2009;9;SEPTEMBER;08 Hordaland;REGNBUEØRRET;2009;7893034;5804737,257;2772486;1821479;0;0;117782;0;0;1000
2009;9;SEPTEMBER;09 Rogaland og øvrige;REGNBUEØRRET;2004;3435;27267;0;4600;0;0;255;0;0;0
2009;9;SEPTEMBER;09 Rogaland og øvrige;REGNBUEØRRET;2005;3304;24780;0;3500;0;0;202;0;0;0
2009;9;SEPTEMBER;09 Rogaland og øvrige;LAKS;2006;13418;137357,928;0;0;0;0;113;0;0;0
2009;9;SEPTEMBER;09 Rogaland og øvrige;LAKS;2007;4800;20160;0;1500;0;0;50;0;0;0
2009;9;SEPTEMBER;09 Rogaland og øvrige;LAKS;2008;15768202;46797278,75;0;10123953;879178;3953527,196;103522;22433;0;-27377
2009;9;SEPTEMBER;09 Rogaland og øvrige;REGNBUEØRRET;2008;14651;36041,46;0;11900;0;0;45;0;0;0
2009;9;SEPTEMBER;09 Rogaland og øvrige;LAKS;2009;13345917;6325862,407;4087188;2252248;0;0;296555;0;0;-34384
2009;9;SEPTEMBER;09 Rogaland og øvrige;REGNBUEØRRET;2009;3987;717,66;0;550;0;0;13;0;0;0
2009;9;SEPTEMBER;UOPPGITT;LAKS;2009;517688;211023,802;45000;68000;0;0;3508;0;0;0
2009;10;OKTOBER;01 Finnmark;LAKS;2007;455039;2595028,202;0;524826;174871;947044,836;1753;210;0;-191
2009;10;OKTOBER;01 Finnmark;REGNBUEØRRET;2007;1553958;5691484,626;0;903464;210164;876553,895;17794;110;0;0
2009;10;OKTOBER;01 Finnmark;LAKS;2008;9445967;30057224,21;0;6530741;684947;3015370,764;45549;1406;0;-608
2009;10;OKTOBER;01 Finnmark;REGNBUEØRRET;2008;1358340;3022372,398;0;555262;0;0;3067;0;0;0
2009;10;OKTOBER;01 Finnmark;LAKS;2009;10829883;7306309,547;0;2091093;0;0;431123;0;0;20
2009;10;OKTOBER;02 Troms;REGNBUEØRRET;2004;0;0;0;0;0;0;0;0;0;0
2009;10;OKTOBER;02 Troms;REGNBUEØRRET;2005;0;0;0;0;0;0;0;0;0;0
2009;10;OKTOBER;02 Troms;LAKS;2007;17915;100801,76;0;22150;429050;2025776,875;761;200;0;8539
2009;10;OKTOBER;02 Troms;REGNBUEØRRET;2007;0;0;0;0;0;0;0;0;0;0
2009;10;OKTOBER;02 Troms;LAKS;2008;16154904;52772881,99;0;12269903;1812301;9522048;57502;2363;0;-203338
2009;10;OKTOBER;02 Troms;REGNBUEØRRET;2008;510639;1594360,09;0;573684;155229;812379,655;772;0;0;-3088
2009;10;OKTOBER;02 Troms;LAKS;2009;24627693;14145400,14;1987881;4830792;625679;356000;144405;625679;0;101
2009;10;OKTOBER;02 Troms;REGNBUEØRRET;2009;403772;439817,04;0;162346;70015;38000;2090;70015;0;0
2009;10;OKTOBER;03 Nordland;LAKS;2007;10926;92871;0;20600;5000;40000;19;0;0;0
2009;10;OKTOBER;03 Nordland;REGNBUEØRRET;2007;0;0;0;0;211719;996173,61;138;2417;0;24484
2009;10;OKTOBER;03 Nordland;LAKS;2008;23778428;89296730,9;0;18147309;3196570;17346395;123089;9326;19621;-14031
2009;10;OKTOBER;03 Nordland;REGNBUEØRRET;2008;174897;439123,41;0;105232;0;0;254;0;0;0
2009;10;OKTOBER;03 Nordland;LAKS;2009;35200480;26471149,22;3553111;7465699;0;0;802598;0;0;9
2009;10;OKTOBER;03 Nordland;REGNBUEØRRET;2009;548386;113210,65;83310;35524;0;0;2254;0;0;0
2009;10;OKTOBER;04 Trøndelag;LAKS;2007;2334;34622,556;0;0;0;0;124;0;0;0
2009;10;OKTOBER;04 Trøndelag;LAKS;2008;24929203;96167716,89;0;19302924;4059617;21330670,61;83383;8769;0;72451
2009;10;OKTOBER;04 Trøndelag;REGNBUEØRRET;2008;46427;149988,065;0;28000;0;0;148;0;0;0
2009;10;OKTOBER;04 Trøndelag;LAKS;2009;43199318;25883548,57;5417084;7932705;0;0;732211;0;0;32
2009;10;OKTOBER;04 Trøndelag;REGNBUEØRRET;2009;22486;7083,09;0;2887;0;0;25;0;0;0
2009;10;OKTOBER;06 Møre og Romsdal;LAKS;2007;153862;686278,453;0;69502;79610;360485;1989;1164;0;-5
2009;10;OKTOBER;06 Møre og Romsdal;REGNBUEØRRET;2007;8526;91228,2;0;8500;0;0;409;0;0;0
2009;10;OKTOBER;06 Møre og Romsdal;LAKS;2008;15387181;54188077,03;0;11003182;1327466;7570177,944;77369;42221;0;42061
2009;10;OKTOBER;06 Møre og Romsdal;REGNBUEØRRET;2008;1446434;4023661,123;0;806745;204182;625511;3101;0;0;0
2009;10;OKTOBER;06 Møre og Romsdal;LAKS;2009;24993866;17400391,81;3187533;5384116;0;0;205636;0;0;13745
2009;10;OKTOBER;06 Møre og Romsdal;REGNBUEØRRET;2009;1990604;759650,983;76590;335604;0;0;3588;0;0;0
2009;10;OKTOBER;07 Sogn og Fjordane;REGNBUEØRRET;2007;6715;32816,7;0;0;0;0;110;0;0;0
2009;10;OKTOBER;07 Sogn og Fjordane;LAKS;2008;10258409;35396043,96;0;7416371;1693215;8461002,75;111278;28521;0;-19392
2009;10;OKTOBER;07 Sogn og Fjordane;REGNBUEØRRET;2008;1761868;5050665,406;0;1084138;448788;1669473,597;11360;7578;0;19782
2009;10;OKTOBER;07 Sogn og Fjordane;LAKS;2009;17294452;14128385,89;4334955;4048676;0;0;316285;0;0;0
2009;10;OKTOBER;07 Sogn og Fjordane;REGNBUEØRRET;2009;2271284;756748,365;244405;346264;0;0;16114;0;0;0
2009;10;OKTOBER;08 Hordaland;LAKS;2007;0;0;0;0;0;0;155;0;0;0
2009;10;OKTOBER;08 Hordaland;LAKS;2008;19846242;67856182,76;0;13431984;2050236;9845176,653;215664;50700;0;7724
2009;10;OKTOBER;08 Hordaland;REGNBUEØRRET;2008;2819986;9623610,174;0;2108288;514067;2072847,258;34251;11105;0;3272
2009;10;OKTOBER;08 Hordaland;LAKS;2009;32733842;26408174,85;8451265;7516388;480;400;596623;0;0;-26821
2009;10;OKTOBER;08 Hordaland;REGNBUEØRRET;2009;8789028;7659702,285;1037700;2148008;28908;69206;115099;0;0;1000
2009;10;OKTOBER;09 Rogaland og øvrige;REGNBUEØRRET;2004;3378;27043,44;0;4000;0;0;57;0;0;0
2009;10;OKTOBER;09 Rogaland og øvrige;REGNBUEØRRET;2005;3215;25077;0;3400;0;0;89;0;0;0
2009;10;OKTOBER;09 Rogaland og øvrige;LAKS;2006;10967;110512,901;0;0;0;0;2689;0;0;0
2009;10;OKTOBER;09 Rogaland og øvrige;LAKS;2007;4280;18404;0;600;0;0;15;505;0;0
2009;10;OKTOBER;09 Rogaland og øvrige;LAKS;2008;14552760;49037672,33;0;10285502;992346;4979140,923;45100;30870;1000;-75575
2009;10;OKTOBER;09 Rogaland og øvrige;REGNBUEØRRET;2008;14605;44983,4;0;12750;0;0;46;0;0;0
2009;10;OKTOBER;09 Rogaland og øvrige;LAKS;2009;18761858;9574521,258;5690039;3172858;0;0;243448;0;0;-38941
2009;10;OKTOBER;09 Rogaland og øvrige;REGNBUEØRRET;2009;3964;1387,4;0;545;0;0;23;0;0;0
2009;10;OKTOBER;UOPPGITT;LAKS;2009;514946;280362,553;0;68000;0;0;2742;0;0;0
2009;11;NOVEMBER;01 Finnmark;LAKS;2007;248562;1460368,768;0;180105;187378;1090428,58;5063;190;0;-12983
2009;11;NOVEMBER;01 Finnmark;REGNBUEØRRET;2007;1110683;4244236,933;0;527765;467276;1933507,031;5199;940;0;8058
2009;11;NOVEMBER;01 Finnmark;LAKS;2008;8782701;31019008,96;0;4963597;651216;2954389,656;25648;1124;0;-735
2009;11;NOVEMBER;01 Finnmark;REGNBUEØRRET;2008;1355064;3373449,871;0;521621;0;0;3276;0;0;0
2009;11;NOVEMBER;01 Finnmark;LAKS;2009;10875361;9170568,646;177211;1986565;4868;23990,625;89070;0;0;93
2009;11;NOVEMBER;02 Troms;REGNBUEØRRET;2004;0;0;0;0;0;0;0;0;0;0
2009;11;NOVEMBER;02 Troms;LAKS;2007;121;792,187;0;100;18000;90858;5;40;0;51
2009;11;NOVEMBER;02 Troms;REGNBUEØRRET;2007;0;0;0;0;0;0;0;0;0;0
2009;11;NOVEMBER;02 Troms;LAKS;2008;13825743;47833443,82;0;8945983;2273916;13190324,25;46981;2425;0;-10584
2009;11;NOVEMBER;02 Troms;REGNBUEØRRET;2008;414402;1289472,17;0;191330;90364;495764,595;797;0;0;-5076
2009;11;NOVEMBER;02 Troms;LAKS;2009;24422856;18762384,43;0;5051702;0;0;175387;0;0;-7429
2009;11;NOVEMBER;02 Troms;REGNBUEØRRET;2009;402723;553873,02;0;157978;0;0;1049;0;0;0
2009;11;NOVEMBER;03 Nordland;LAKS;2007;0;0;0;0;10925;100000;1;0;0;0
2009;11;NOVEMBER;03 Nordland;LAKS;2008;20826963;81749735,25;0;12904498;3156176;17497737,75;51793;7674;0;46561
2009;11;NOVEMBER;03 Nordland;REGNBUEØRRET;2008;174771;519169,79;0;131047;0;0;126;0;0;0
2009;11;NOVEMBER;03 Nordland;LAKS;2009;36725982;33118433,35;738590;7376088;0;0;948630;0;0;-53713
2009;11;NOVEMBER;03 Nordland;REGNBUEØRRET;2009;546516;139296,18;0;33677;0;0;1870;0;0;0
2009;11;NOVEMBER;04 Trøndelag;LAKS;2007;0;0;0;0;0;0;49;0;0;0
2009;11;NOVEMBER;04 Trøndelag;LAKS;2008;21075413;87977772,45;0;15704183;3770071;20957714,81;60687;11327;0;38403
2009;11;NOVEMBER;04 Trøndelag;REGNBUEØRRET;2008;46215;171914,76;0;27025;0;0;212;0;0;0
2009;11;NOVEMBER;04 Trøndelag;LAKS;2009;44235520;33277697,34;1471030;7386264;0;0;445762;0;0;92997
2009;11;NOVEMBER;04 Trøndelag;REGNBUEØRRET;2009;22438;9940,034;0;2888;0;0;48;0;0;0
2009;11;NOVEMBER;06 Møre og Romsdal;LAKS;2007;77009;337638,84;0;36356;70975;334000;273;2296;0;542
2009;11;NOVEMBER;06 Møre og Romsdal;REGNBUEØRRET;2007;3778;40424,6;0;0;2446;23932,61;1477;200;0;185
2009;11;NOVEMBER;06 Møre og Romsdal;LAKS;2008;13488294;50634230,85;0;9381048;1795941;10258114,92;55162;40136;0;-74505
2009;11;NOVEMBER;06 Møre og Romsdal;REGNBUEØRRET;2008;1179636;3271569,246;0;581175;248345;984337;2510;0;0;0
2009;11;NOVEMBER;06 Møre og Romsdal;LAKS;2009;24589067;20834231,16;1458912;5022138;0;0;1686214;7800;0;47987
